,ligand_ID,ligands,bind_site,smiles_0,smiles_1
8814,39467,CCCCCCCN1[C]N(Cc2ccccc2CN2[C]N(CCCCCCC)C=C2)C=C1,"[30, 31]",CCCCCCCN1C=CN2Cc3ccccc3CN3C=CN(CCCCCCC)[CH]3[Ni]3([O]C(=O)C(c4ccccc4)[N]3c3ccccc3)[CH]12,CCCCCCCN1C=CN2Cc3ccccc3CN3C=CN(CCCCCCC)[CH]3[Ni]3([O]C(=O)N(c4ccccc4)[CH]3c3ccccc3)[CH]12
8815,39468,CC(C)(C)c1cc(C(C)(C)C)c(P=C2CCCCN3CCCN=C23)c(C(C)(C)C)c1,"[12, 22]",CC(C)(C)c1cc(C(C)(C)C)c([P]2=C3CCCCN4CCC[N](->[Ni]<-25[O]C(=O)C(c2ccccc2)[N]5c2ccccc2)=C34)c(C(C)(C)C)c1,CC(C)(C)c1cc(C(C)(C)C)c([P]2=C3CCCCN4CCC[N](->[Ni]<-25[O]C(=O)N(c2ccccc2)[CH]5c2ccccc2)=C34)c(C(C)(C)C)c1
8816,39478,c1ccc(-c2ccn(Cn3nccc3-c3ccccc3)n2)cc1,"[0, 22]",O=C1[O][Ni]2(<-[n]3ccc(-c4ccccc4)n3Cn3ccc(-c4ccccc4)[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3ccc(-c4ccccc4)n3Cn3ccc(-c4ccccc4)[n]->23)[CH](c2ccccc2)N1c1ccccc1
8817,39484,CO[Si](C)(C)[C-]([Si](C)(C)C)[Si](C)(C)C,"[1, 5]",C[O]1[Si](C)(C)[C]([Si](C)(C)C)([Si](C)(C)C)[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,C[O]1[Si](C)(C)[C]([Si](C)(C)C)([Si](C)(C)C)[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
8818,39486,C[Si](C)(C)[N-]N[Si](C)(C)C,"[4, 5]",C[Si](C)(C)[N]1[NH]([Si](C)(C)C)->[Ni]12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,C[Si](C)(C)[N]1[NH]([Si](C)(C)C)->[Ni]12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
8819,39487,CC1(C)COC(c2cc(C(C)(C)C)cc(C(C)(C)C)c2[O-])=N1,"[8, 9]",CC(C)(C)c1cc2C3=[N](->[Ni]4([O]c2c(C(C)(C)C)c1)[O]C(=O)C(c1ccccc1)[N]4c1ccccc1)C(C)(C)CO3,CC(C)(C)c1cc2C3=[N](->[Ni]4([O]c2c(C(C)(C)C)c1)[O]C(=O)N(c1ccccc1)[CH]4c1ccccc1)C(C)(C)CO3
8820,39488,CC(C)(C)c1cc(C2=NCCO2)c([O-])c(C(C)(C)C)c1,"[8, 9]",CC(C)(C)c1cc2C3=[N](->[Ni]4([O]c2c(C(C)(C)C)c1)[O]C(=O)C(c1ccccc1)[N]4c1ccccc1)CCO3,CC(C)(C)c1cc2C3=[N](->[Ni]4([O]c2c(C(C)(C)C)c1)[O]C(=O)N(c1ccccc1)[CH]4c1ccccc1)CCO3
8821,39491,Cc1cc(C)c(-c2ccc(C(C)(C)c3ccc(-c4c(C)cc(C)cc4C)[n-]3)[n-]2)c(C)c1,"[26, 27]",Cc1cc(C)c(-c2ccc3[n]2[Ni]2([O]C(=O)C(c4ccccc4)[N]2c2ccccc2)[n]2c(-c4c(C)cc(C)cc4C)ccc2C3(C)C)c(C)c1,Cc1cc(C)c(-c2ccc3[n]2[Ni]2([O]C(=O)N(c4ccccc4)[CH]2c2ccccc2)[n]2c(-c4c(C)cc(C)cc4C)ccc2C3(C)C)c(C)c1
8822,39492,FC(F)(F)c1cc(-c2ccc[n-]2)cc(C(F)(F)F)c1,"[0, 6]",O=C1[O][Ni]2(<-[cH]3c(-c4ccc[n]42)cc(C(F)(F)F)cc3C(F)(F)F)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[cH]3c(-c4ccc[n]42)cc(C(F)(F)F)cc3C(F)(F)F)[CH](c2ccccc2)N1c1ccccc1
8823,39493,CC(C)(c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[n-]1)c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[n-]1,"[0, 40]",CC1(C)c2ccc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[n]2[Ni]2([O]C(=O)C(c3ccccc3)[N]2c2ccccc2)[n]2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)ccc21,CC1(C)c2ccc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[n]2[Ni]2([O]C(=O)N(c3ccccc3)[CH]2c2ccccc2)[n]2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)ccc21
8824,39509,CC(=O)NCc1ccccn1,"[0, 10]",CC1NCc2cccc[n]2->[Ni]2(<-[O]=1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC1NCc2cccc[n]2->[Ni]2(<-[O]=1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
8825,39519,CCc1cc(N=C2N(C)CCN2C)c2ncccc2c1,"[5, 13]",CCc1cc2[N](=C3N(C)CCN3C)->[Ni]3(<-[n]4cccc(c1)c24)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CCc1cc2[N](=C3N(C)CCN3C)->[Ni]3(<-[n]4cccc(c1)c24)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
8826,39520,CCc1cc(N=C(N(C)C)N(C)C)c2ncccc2c1,"[5, 13]",CCc1cc2[N](=C(N(C)C)N(C)C)->[Ni]3(<-[n]4cccc(c1)c24)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CCc1cc2[N](=C(N(C)C)N(C)C)->[Ni]3(<-[n]4cccc(c1)c24)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
8827,39523,CC(C)P(OCc1ccccc1-c1ccccc1OP(C(C)C)C(C)C)C(C)C,"[3, 19]",CC(C)[P]1(OCc2ccccc2-c2ccccc2O[P](C(C)C)(C(C)C)->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1)C(C)C,CC(C)[P]1(OCc2ccccc2-c2ccccc2O[P](C(C)C)(C(C)C)->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1)C(C)C
8828,39526,CC(C)P(OCc1ccccc1-c1ccccc1COP(C(C)C)C(C)C)C(C)C,"[0, 17]",CC(C)[P]1(OCc2ccccc2-c2ccccc2CO[P](C(C)C)(C(C)C)->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1)C(C)C,CC(C)[P]1(OCc2ccccc2-c2ccccc2CO[P](C(C)C)(C(C)C)->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1)C(C)C
8829,39552,Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,"[5, 6]",Nc1nc(N)[n]2->[Ni]3(<-[n]4c(N)nc(N)nc4Nc2n1)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Nc1nc(N)[n]2->[Ni]3(<-[n]4c(N)nc(N)nc4Nc2n1)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
8830,39565,CC(=O)N1C=CC=CC1C[N+](=O)[O-],"[6, 7]",CC(=O)N1C=C[CH]2->[Ni]3(<-[CH]=2C1C[N+](=O)[O-])[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CC(=O)N1C=C[CH]2->[Ni]3(<-[CH]=2C1C[N+](=O)[O-])[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
8831,39566,COC(=O)CC1C=CC=CN1C(C)=O,"[6, 7]",COC(=O)CC1[CH]2->[Ni]3(<-[CH]=2C=CN1C(C)=O)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,COC(=O)CC1[CH]2->[Ni]3(<-[CH]=2C=CN1C(C)=O)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
8832,39568,CC(=[C-]C#Cc1ccccc1)c1[c-]cccc1,"[7, 8]",CC1=[C](C#Cc2ccccc2)[Ni]2([O]C(=O)C(c3ccccc3)[N]2c2ccccc2)[c]2ccccc21,CC1=[C](C#Cc2ccccc2)[Ni]2([O]C(=O)N(c3ccccc3)[CH]2c2ccccc2)[c]2ccccc21
8833,39593,[O-]c1c(Br)cc(Br)cc1C=NC1CC1,"[6, 7]",O=C1[O][Ni]2([O]c3c(Br)cc(Br)cc3C=[N]->2C2CC2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]c3c(Br)cc(Br)cc3C=[N]->2C2CC2)[CH](c2ccccc2)N1c1ccccc1
8834,39596,[O-]c1ccccc1C=Nc1ccc(N=Nc2ccccc2)cc1,"[7, 8]",O=C1[O][Ni]2([O]c3ccccc3C=[N]->2c2ccc(N=Nc3ccccc3)cc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]c3ccccc3C=[N]->2c2ccc(N=Nc3ccccc3)cc2)[CH](c2ccccc2)N1c1ccccc1
8835,39597,CN(C)P1(N(C)C)=NP(=O)(NCCN)NP(N(C)C)(N(C)C)=N1,"[10, 13]",CN(C)P1(N(C)C)=NP(=O)([NH]2CC[NH2]->[Ni]<-23[O]C(=O)C(c2ccccc2)[N]3c2ccccc2)NP(N(C)C)(N(C)C)=N1,CN(C)P1(N(C)C)=NP(=O)([NH]2CC[NH2]->[Ni]<-23[O]C(=O)N(c2ccccc2)[CH]3c2ccccc2)NP(N(C)C)(N(C)C)=N1
8836,39598,O=S(=O)([O-])CCNCc1ccccn1,"[12, 13]",O=C1[O][Ni]2([O]S(=O)(=O)CCNCc3cccc[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]S(=O)(=O)CCNCc3cccc[n]->23)[CH](c2ccccc2)N1c1ccccc1
8837,39604,C#CC(=C)C,"[3, 4]",C=C(C)[C]1#[CH]->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,C=C(C)[C]1#[CH]->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
8838,39607,O=C(NCc1ccccn1)c1ccccc1,"[0, 9]",O=C1[O][Ni]2(<-[O]=C(NCc3cccc[n]->23)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[O]=C(NCc3cccc[n]->23)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
8839,39609,CC(C(C)N(C)C)N(C)C,"[0, 7]",CC1C(C)[N](C)(C)->[Ni]2(<-[N]1(C)C)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC1C(C)[N](C)(C)->[Ni]2(<-[N]1(C)C)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
8840,39611,c1ccc2[nH]c(CC3(Cc4nc5ccccc5[nH]4)CCCCC3)nc2c1,"[0, 13]",O=C1[O][Ni]2(<-[n]3c(CC4(Cc5[nH]c6ccccc6[n]->25)CCCCC4)[nH]c2ccccc23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3c(CC4(Cc5[nH]c6ccccc6[n]->25)CCCCC4)[nH]c2ccccc23)[CH](c2ccccc2)N1c1ccccc1
8841,39613,Cn1c(CC2(Cc3nc4ccccc4n3C)CCCCC2)nc2ccccc21,"[15, 16]",Cn1c2CC3(Cc4n(C)c5ccccc5[n]4->[Ni]4(<-[n]2c2ccccc21)[O]C(=O)C(c1ccccc1)[N]4c1ccccc1)CCCCC3,Cn1c2CC3(Cc4n(C)c5ccccc5[n]4->[Ni]4(<-[n]2c2ccccc21)[O]C(=O)N(c1ccccc1)[CH]4c1ccccc1)CCCCC3
8842,39621,C=C(C)C(C)=C[NH-],"[0, 6]",CC1=C[NH][Ni]2(<-[CH2]=C1C)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC1=C[NH][Ni]2(<-[CH2]=C1C)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
8843,39626,O=C1Nc2cccc(c2)-c2cccc(n2)CN(Cc2ccccn2)Cc2cccc(n2)-c2cccc(c2)NC(=O)c2cccc1n2,"[16, 23]",O=C1Nc2cccc(c2)-c2cccc(n2)C[N]2(Cc3cccc[n]3->[Ni]<-23[O]C(=O)C(c2ccccc2)[N]3c2ccccc2)Cc2cccc(n2)-c2cccc(c2)NC(=O)c2cccc1n2,O=C1Nc2cccc(c2)-c2cccc(n2)C[N]2(Cc3cccc[n]3->[Ni]<-23[O]C(=O)N(c2ccccc2)[CH]3c2ccccc2)Cc2cccc(n2)-c2cccc(c2)NC(=O)c2cccc1n2
8844,39627,COC(=O)[C-]=C(CC=N)C(=O)OC,"[7, 8]",COC(=O)C1CC=[NH]->[Ni]2([C]=1C(=O)OC)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,COC(=O)C1CC=[NH]->[Ni]2([C]=1C(=O)OC)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
8845,39629,Cc1[n-]n(-c2ccccn2)c(=O)c1C(=O)c1ccccc1O,"[0, 21]",Cc1c(C(=O)c2ccccc2O)c(=O)n2-c3cccc[n]3->[Ni]3([n]12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cc1c(C(=O)c2ccccc2O)c(=O)n2-c3cccc[n]3->[Ni]3([n]12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
8846,39634,c1ccc(Nc2ccccc2P(c2ccccc2)c2ccccc2)cc1,"[0, 13]",O=C1[O][Ni]2(<-[NH](c3ccccc3)c3ccccc3[P]->2(c2ccccc2)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[NH](c3ccccc3)c3ccccc3[P]->2(c2ccccc2)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
8847,39639,Cc1c[p](->[Pd+2]<-[p]2(-c3ccccc3)cc(C)c(C)c2)(-c2ccccc2)cc1C,"[3, 11]",Cc1c[p]2(->[Pd+2]<-[p]3(-c4ccccc4)(->[Ni]<-24[O]C(=O)C(c2ccccc2)[N]4c2ccccc2)cc(C)c(C)c3)(-c2ccccc2)cc1C,Cc1c[p]2(->[Pd+2]<-[p]3(-c4ccccc4)(->[Ni]<-24[O]C(=O)N(c2ccccc2)[CH]4c2ccccc2)cc(C)c(C)c3)(-c2ccccc2)cc1C
8848,39642,C=CC[B-](CC=C)(CP(c1ccccc1)c1ccccc1)n1cccn1,"[8, 21]",C=CC[B-]1(CC=C)C[P](c2ccccc2)(c2ccccc2)->[Ni]2(<-[n]3cccn31)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,C=CC[B-]1(CC=C)C[P](c2ccccc2)(c2ccccc2)->[Ni]2(<-[n]3cccn31)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
8849,39643,[O-]c1cccc2ccc(C=Nc3ccccc3O)nc12,"[17, 18]",O=C1[O][Ni]2([O]c3cccc4ccc(C=Nc5ccccc5O)[n]->2c34)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]c3cccc4ccc(C=Nc5ccccc5O)[n]->2c34)[CH](c2ccccc2)N1c1ccccc1
8850,39655,c1ccc(C(=NN=C(c2ccccc2)c2ccccn2)C(=NN=C(c2ccccc2)c2ccccn2)c2ccccc2)cc1,"[0, 25]",O=C1[O][Ni]2(<-[n]3ccccc3C(=NN=C(C(=NN=C(c3ccccc3)c3cccc[n]->23)c2ccccc2)c2ccccc2)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3ccccc3C(=NN=C(C(=NN=C(c3ccccc3)c3cccc[n]->23)c2ccccc2)c2ccccc2)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
8851,39660,O=C(NCCP(c1ccccc1)c1ccccc1)c1cccc(C(=O)NCCP(c2ccccc2)c2ccccc2)c1,"[0, 16]",O=C1NCC[P](c2ccccc2)(c2ccccc2)->[Ni]2(<-[P](CCNC(=O)c3cccc1c3)(c1ccccc1)c1ccccc1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,O=C1NCC[P](c2ccccc2)(c2ccccc2)->[Ni]2(<-[P](CCNC(=O)c3cccc1c3)(c1ccccc1)c1ccccc1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
8852,39666,O=C([O-])c1cc(N=Nc2ccc(Br)cc2)ccc1[O-],"[2, 3]",O=C1[O][Ni]2([O]C(=O)C(c3ccccc3)[N]2c2ccccc2)[O]c2ccc(N=Nc3ccc(Br)cc3)cc21,O=C1[O][Ni]2([O]C(=O)N(c3ccccc3)[CH]2c2ccccc2)[O]c2ccc(N=Nc3ccc(Br)cc3)cc21
8853,39667,O=C([O-])c1cc(N=Nc2ccc(F)cc2)ccc1[O-],"[2, 3]",O=C1[O][Ni]2([O]C(=O)C(c3ccccc3)[N]2c2ccccc2)[O]c2ccc(N=Nc3ccc(F)cc3)cc21,O=C1[O][Ni]2([O]C(=O)N(c3ccccc3)[CH]2c2ccccc2)[O]c2ccc(N=Nc3ccc(F)cc3)cc21
8854,39668,O=C([O-])c1cc(N=Nc2ccncc2)ccc1[O-],"[2, 3]",O=C1[O][Ni]2([O]C(=O)C(c3ccccc3)[N]2c2ccccc2)[O]c2ccc(N=Nc3ccncc3)cc21,O=C1[O][Ni]2([O]C(=O)N(c3ccccc3)[CH]2c2ccccc2)[O]c2ccc(N=Nc3ccncc3)cc21
8855,39669,Cc1ccc(N=Nc2ccc([O-])c(C(=O)[O-])c2)cc1,"[11, 12]",Cc1ccc(N=Nc2ccc3c(c2)C(=O)[O][Ni]2([O]C(=O)C(c4ccccc4)[N]2c2ccccc2)[O]3)cc1,Cc1ccc(N=Nc2ccc3c(c2)C(=O)[O][Ni]2([O]C(=O)N(c4ccccc4)[CH]2c2ccccc2)[O]3)cc1
8856,39670,O=C([O-])c1cc(N=Nc2ccc(Cl)cc2)ccc1[O-],"[2, 3]",O=C1[O][Ni]2([O]C(=O)C(c3ccccc3)[N]2c2ccccc2)[O]c2ccc(N=Nc3ccc(Cl)cc3)cc21,O=C1[O][Ni]2([O]C(=O)N(c3ccccc3)[CH]2c2ccccc2)[O]c2ccc(N=Nc3ccc(Cl)cc3)cc21
8857,39674,O=C([O-])NCc1ccccc1,"[0, 10]",O=C1[O][Ni]2([O]C(NCc3ccccc3)=[O]->2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]C(NCc3ccccc3)=[O]->2)[CH](c2ccccc2)N1c1ccccc1
8858,39676,Cc1cccc(P(c2ccccc2)c2ccccc2)n1,"[0, 7]",Cc1cccc2[P](c3ccccc3)(c3ccccc3)->[Ni]3(<-[n]12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cc1cccc2[P](c3ccccc3)(c3ccccc3)->[Ni]3(<-[n]12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
8859,39683,Cc1c[c-]c(-c2cn(Cc3ccccc3)nn2)cc1,"[16, 17]",Cc1ccc2-c3cn(Cc4ccccc4)n[n]3->[Ni]3([c]2c1)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cc1ccc2-c3cn(Cc4ccccc4)n[n]3->[Ni]3([c]2c1)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
8860,39686,[c-]1cc2ccccc2nc1-c1ccccn1,"[0, 15]",O=C1[O][Ni]2([c]3cc4ccccc4nc3-c3cccc[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([c]3cc4ccccc4nc3-c3cccc[n]->23)[CH](c2ccccc2)N1c1ccccc1
8861,39689,c1ccc2c(-c3nc4ccccc4[nH]3)c3ccccc3cc2c1,"[13, 14]",O=C1[O][Ni]2(<-[cH]3cccc4cc5ccccc5c(-c5[nH]c6ccccc6[n]->25)c43)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[cH]3cccc4cc5ccccc5c(-c5[nH]c6ccccc6[n]->25)c43)[CH](c2ccccc2)N1c1ccccc1
8862,39689,c1ccc2c(-c3nc4ccccc4[nH]3)c3ccccc3cc2c1,"[0, 21]",O=C1[O][Ni]2(<-[cH]3cccc4cc5ccccc5c(-c5[nH]c6ccccc6[n]->25)c43)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[cH]3cccc4cc5ccccc5c(-c5[nH]c6ccccc6[n]->25)c43)[CH](c2ccccc2)N1c1ccccc1
8863,39693,Cc1cnc(-c2cnc(C)cn2)cn1,"[3, 4]",Cc1c[n]2->[Ni]3(<-[n]4cc(C)ncc4-c2cn1)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cc1c[n]2->[Ni]3(<-[n]4cc(C)ncc4-c2cn1)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
8864,39699,Cc1cc(C)n(CCNCCn2nc(C)cc2C)n1,"[8, 17]",Cc1cc(C)n(CC[NH]2CCn3c(C)cc(C)[n]3->[Ni]<-23[O]C(=O)C(c2ccccc2)[N]3c2ccccc2)n1,Cc1cc(C)n(CC[NH]2CCn3c(C)cc(C)[n]3->[Ni]<-23[O]C(=O)N(c2ccccc2)[CH]3c2ccccc2)n1
8865,39708,Cc1cccc(C)c1N=Cc1ccc(-c2ccccc2)[n-]1,"[8, 20]",Cc1cccc(C)c1[N]1=Cc2ccc(-c3ccccc3)[n]2[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,Cc1cccc(C)c1[N]1=Cc2ccc(-c3ccccc3)[n]2[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
8866,39710,Fc1c(F)c(F)c(N=Cc2ccc(-c3ccccc3)[n-]2)c(F)c1F,"[7, 19]",O=C1[O][Ni]2([n]3c(C=[N]->2c2c(F)c(F)c(F)c(F)c2F)ccc3-c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([n]3c(C=[N]->2c2c(F)c(F)c(F)c(F)c2F)ccc3-c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
8867,39711,COc1cccc(C=NC(c2ccccc2)c2ccccc2)c1[O-],"[8, 22]",COc1cccc2C=[N](C(c3ccccc3)c3ccccc3)->[Ni]3([O]c21)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,COc1cccc2C=[N](C(c3ccccc3)c3ccccc3)->[Ni]3([O]c21)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
8868,39715,CN1[C]N(c2[c-]ccc3ccccc23)C=C1,"[14, 15]",CN1C=CN2c3[c](ccc4ccccc34)[Ni]3([O]C(=O)C(c4ccccc4)[N]3c3ccccc3)[CH]12,CN1C=CN2c3[c](ccc4ccccc34)[Ni]3([O]C(=O)N(c4ccccc4)[CH]3c3ccccc3)[CH]12
8869,39716,[O-]c1ccccc1C=NC(c1ccccc1)c1ccccc1,"[7, 8]",O=C1[O][Ni]2([O]c3ccccc3C=[N]->2C(c2ccccc2)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]c3ccccc3C=[N]->2C(c2ccccc2)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
8870,39722,CCNC([S-])=NN=Cc1ccccc1,"[5, 13]",CCNC1=N[N](=Cc2ccccc2)->[Ni]2([S]1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CCNC1=N[N](=Cc2ccccc2)->[Ni]2([S]1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
8871,39727,O=C([N-]CCNC(=O)c1ccccn1)c1ccccn1,"[5, 13]",O=C(NCC[N]1C(=O)c2cccc[n]2->[Ni]12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1)c1ccccn1,O=C(NCC[N]1C(=O)c2cccc[n]2->[Ni]12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1)c1ccccn1
8872,39729,O=C([N-]c1ccccc1NC(=O)c1cc2ccccc2cn1)c1cc2ccccc2cn1,"[9, 21]",O=C(Nc1ccccc1[N]1C(=O)c2cc3ccccc3c[n]2->[Ni]12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1)c1cc2ccccc2cn1,O=C(Nc1ccccc1[N]1C(=O)c2cc3ccccc3c[n]2->[Ni]12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1)c1cc2ccccc2cn1
8873,39735,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,"[9, 10]",O=C1[O][Ni]2(<-[n]3c(C[N]->24CCCC4)n(Cc2ccc(Cl)cc2)c2ccccc23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3c(C[N]->24CCCC4)n(Cc2ccc(Cl)cc2)c2ccccc23)[CH](c2ccccc2)N1c1ccccc1
8874,39736,Cc1cc[c-]c(-c2cc(-c3ccccc3)cc(-c3cccc(C)c3)[p]2->[Ir+3])c1,"[23, 25]",Cc1cccc(-c2cc(-c3ccccc3)cc3-c4cc(C)cc[c]4[Ni]4(<-[p]23->[Ir+3])[O]C(=O)C(c2ccccc2)[N]4c2ccccc2)c1,Cc1cccc(-c2cc(-c3ccccc3)cc3-c4cc(C)cc[c]4[Ni]4(<-[p]23->[Ir+3])[O]C(=O)N(c2ccccc2)[CH]4c2ccccc2)c1
8875,39737,COc1cccc(-c2cc(-c3ccccc3)cc(-c3[c-]cccc3)[p]2->[Ir+3])c1,"[23, 25]",COc1cccc(-c2cc(-c3ccccc3)cc3-c4cccc[c]4[Ni]4(<-[p]23->[Ir+3])[O]C(=O)C(c2ccccc2)[N]4c2ccccc2)c1,COc1cccc(-c2cc(-c3ccccc3)cc3-c4cccc[c]4[Ni]4(<-[p]23->[Ir+3])[O]C(=O)N(c2ccccc2)[CH]4c2ccccc2)c1
8876,39738,c1ccc([N-]Nc2ccccn2)cc1,"[4, 11]",O=C1[O][Ni]2([N](Nc3cccc[n]->23)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([N](Nc3cccc[n]->23)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
8877,39739,NCCNC1CCCCC1,"[0, 3]",O=C1[O][Ni]2(<-[NH2]CC[NH]->2C2CCCCC2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[NH2]CC[NH]->2C2CCCCC2)[CH](c2ccccc2)N1c1ccccc1
8878,39755,[CH-]=C(C)C(=O)NC(C)(C)C,"[2, 3]",CC1=[CH][Ni]2(<-[O]=C1NC(C)(C)C)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC1=[CH][Ni]2(<-[O]=C1NC(C)(C)C)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
8879,39759,O=C([O-])C1COC(c2ccccc2)=N1,"[0, 13]",O=C1[O][Ni]2([O]C(=O)C3COC(c4ccccc4)=[N]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[N]3=C(c4ccccc4)OCC13)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
8880,39762,CCc1nc(C(=O)[O-])c(C(=O)O)[nH]1,"[11, 12]",CCc1[nH]c(C(=O)O)c2C(=O)[O][Ni]3(<-[n]12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CCc1[nH]c(C(=O)O)c2C(=O)[O][Ni]3(<-[n]12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
8881,39765,CC1=NN(c2ccccc2)C(=O)C1=C([N-]Nc1ccccn1)c1ccccc1,"[20, 27]",CC1=NN(c2ccccc2)C(=O)C1=C(c1ccccc1)[N]1Nc2cccc[n]2->[Ni]12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC1=NN(c2ccccc2)C(=O)C1=C(c1ccccc1)[N]1Nc2cccc[n]2->[Ni]12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
